1.0,4.305535582937198,5.184224736436871,1.0
1.0,2.9140982115480454,6.771425273983681,1.0
1.0,1.419577571083601,5.281790243014597,1.0
1.0,4.5844372214039195,6.3800762245688185,1.0
1.0,4.388840287650771,7.346370923543151,1.0
1.0,2.73722826889224,6.841930126649251,1.0
1.0,2.1583605330677536,6.114109575291478,1.0
1.0,4.752983578866679,7.143461825163486,1.0
1.0,3.047290252304445,6.768117515489791,1.0
1.0,2.588004345927975,6.497052048770186,1.0
1.0,4.0151720590767335,4.652330392812242,1.0
1.0,4.255452658348002,7.183028719234877,1.0
1.0,1.7801251926706856,4.425048961862285,1.0
1.0,3.2181438876219985,6.043764690709787,1.0
1.0,2.509736947103316,5.475405041392719,1.0
1.0,2.3354049806085353,7.171297668637657,1.0
1.0,3.9618113957021572,6.875175124108108,1.0
1.0,2.213409146635683,6.014369824302698,1.0
1.0,2.483039340018319,6.581958965693008,1.0
1.0,2.4208266484377137,6.4233662695507405,1.0
1.0,3.5357747094514997,6.381288334426287,1.0
1.0,0.6058994992708095,6.425754438329618,1.0
1.0,1.7341149169667225,4.397820597552253,1.0
1.0,3.443084080802115,5.857758307652816,1.0
1.0,0.952468808195587,4.841676963395004,1.0
1.0,2.5485625797100453,6.48721679404643,1.0
1.0,2.6192578617111115,6.89975605309812,1.0
1.0,3.1100712004960642,6.168467791235065,1.0
1.0,2.0142724429037226,5.016229772209949,1.0
1.0,1.2891389274672047,5.946154601463972,1.0
1.0,2.7920563927498647,6.29939112076418,1.0
1.0,3.091873444829048,6.2117734761254395,1.0
1.0,3.208899818844441,6.240316869631532,1.0
1.0,2.8045991566375856,7.697987208020489,1.0
1.0,4.255176657634683,5.728875843148235,1.0
1.0,2.4390423443365616,6.287556949262742,1.0
1.0,3.4793800287652585,5.176426878194704,1.0
1.0,3.229437609414526,5.140517005630945,1.0
1.0,2.428721291109696,5.0487021219943555,1.0
1.0,4.322319475318935,5.811263485429465,1.0
1.0,1.7867107367420216,5.507469095965909,1.0
1.0,3.304003670867857,5.24856151141081,1.0
1.0,1.52983224412016,6.484312573039275,1.0
1.0,1.9618948615027292,5.349752057302796,1.0
1.0,5.575301890720908,5.676813004891504,1.0
1.0,1.2971597920495685,7.711821354935362,1.0
1.0,2.5762366493553697,6.442716103573731,1.0
1.0,1.9297357146913625,6.597972010188962,1.0
1.0,3.768043365657241,6.4541170123626594,1.0
1.0,3.074113303423128,6.7640403621109,1.0
1.0,3.3615790240369754,5.29437125670729,1.0
1.0,3.902362477928097,6.223379795037543,1.0
1.0,3.8015534535401705,5.375498715335422,1.0
1.0,1.0552646765494367,6.447855803096038,1.0
1.0,2.4717591484659636,6.837782692425998,1.0
1.0,3.2724409128252616,6.3946010915103235,1.0
1.0,3.8749365190555753,6.374323231825911,1.0
1.0,3.02446323099395,4.536174259366868,1.0
1.0,2.9261909970552793,5.201751015108991,1.0
1.0,2.422612420646021,6.1391641169691615,1.0
1.0,2.7433418608310984,5.993458821287008,1.0
1.0,2.7648667962510904,6.531073715645481,1.0
1.0,0.7942042529901183,4.771713893213066,1.0
1.0,2.4900231086277778,6.648695542160881,1.0
1.0,4.068978641842756,6.0745477481436,1.0
1.0,3.013044168693411,5.430144746564608,1.0
1.0,3.440684860357378,5.909868736074804,1.0
1.0,4.356814396491443,4.2495821688977955,1.0
1.0,2.7914584981596193,5.857308718846508,1.0
1.0,2.381853134790103,8.565407220684515,1.0
1.0,1.7575829987733418,5.887658053490865,1.0
1.0,3.611528228220246,7.066411462196541,1.0
1.0,3.828998319126245,3.8120059993899464,1.0
1.0,2.885055498145484,3.9842850129892082,1.0
1.0,2.069991137439024,5.362293540533285,1.0
1.0,2.289881736128126,7.275563864276915,1.0
1.0,1.7129042542449755,7.189364991959119,1.0
1.0,2.2653946488237344,3.882726373575902,1.0
1.0,1.125085603772753,6.569862048449465,1.0
1.0,4.774805998107675,5.558589384304739,1.0
1.0,4.249619347037543,6.280332238663988,1.0
1.0,3.203595387224272,6.901227547561991,1.0
1.0,2.5924328832594594,7.032633396528505,1.0
1.0,3.450805070294793,5.561488633011216,1.0
1.0,2.374070555911342,6.698268996385098,1.0
1.0,2.7893612766449154,7.025459170726921,1.0
1.0,1.9497132040550933,6.185757735602008,1.0
1.0,2.941645569288266,5.276262664881726,1.0
1.0,1.5600467696415161,6.588778325259531,1.0
1.0,3.7257807721174876,6.118368546055139,1.0
1.0,3.4048946646583698,7.295577742145245,1.0
1.0,1.765499750901189,5.746971640131687,1.0
1.0,1.668641570509803,6.677650099000932,1.0
1.0,2.4601555791969605,6.59309931948619,1.0
1.0,2.707273017794978,6.836863184055106,1.0
1.0,0.7530139385397354,4.5607628829704305,1.0
1.0,2.782285033765347,4.496291572556611,1.0
1.0,2.8874039104277265,5.734215833276753,1.0
1.0,3.0717269746817544,5.993025060512616,1.0
1.0,0.9463822861536979,6.47872805226793,1.0
1.0,1.6241597468216815,6.0940357619706464,1.0
1.0,3.1390957909868424,7.048905814944957,1.0
1.0,3.110803104706183,5.580807096966986,1.0
1.0,3.511333212443146,5.627399598311864,1.0
1.0,4.25213907191651,7.465019009111042,1.0
1.0,2.648282663787118,7.747998572062769,1.0
1.0,3.1524284437883425,7.107750117729995,1.0
1.0,4.005235810092884,5.41291263393331,1.0
1.0,1.6130630696829726,7.025688930297765,1.0
1.0,2.871859508263853,7.394652584177162,1.0
1.0,5.100975387286594,6.512198393488217,1.0
1.0,3.1684919785447514,6.87605332301416,1.0
1.0,3.3302407516052646,7.289100463855928,1.0
1.0,3.097041115384924,6.123716060557041,1.0
1.0,1.281026378204486,6.242608482572284,1.0
1.0,4.057883914827226,4.811358742649937,1.0
1.0,1.6951621850945529,5.349741200228934,1.0
1.0,2.255242231396876,7.339025154535545,1.0
1.0,3.0656102883269956,5.061629630289525,1.0
1.0,4.506341783193155,7.080297260212736,1.0
1.0,3.3076147973332217,6.4968594556283685,1.0
1.0,2.603709871947299,6.559285572491113,1.0
1.0,2.5080088198422557,8.746544581354616,1.0
1.0,3.809254838769677,5.338237166257494,1.0
1.0,1.2693292354918535,5.9779594332215344,1.0
1.0,2.0552976959006175,8.529519724849111,1.0
1.0,0.7239383919922711,7.944678586715844,1.0
1.0,3.5989992336896703,4.816484918372672,1.0
1.0,3.871848731703651,6.892901959499548,1.0
1.0,2.0284971861719567,4.598292284140642,1.0
1.0,4.258295761995333,5.026107107865564,1.0
1.0,3.2698843661907833,5.263316989043275,1.0
1.0,1.8408222126160343,5.223680411116556,1.0
1.0,2.4053030143047494,5.89543061735785,1.0
1.0,3.190935942080536,6.132659827112908,1.0
1.0,2.732332079030543,4.890759385440687,1.0
1.0,5.064898383847844,6.250165492896709,1.0
1.0,0.7970980191054386,5.919542196574849,1.0
1.0,3.685464130083754,4.576592648535117,1.0
1.0,3.029294062210466,6.499676129208714,1.0
1.0,2.267671018596292,6.084479803816987,1.0
1.0,2.882737813772762,6.248154507088361,1.0
1.0,4.671449001132103,7.0308851879679635,1.0
1.0,3.4059867797317427,5.177616320586588,1.0
1.0,3.898942667067116,4.566174343492106,1.0
1.0,2.3119315494362356,4.048614557314615,1.0
1.0,3.438452018083902,6.872776194939182,1.0
1.0,2.329107310041146,5.493876781591039,1.0
1.0,2.782190434128009,5.507942697464563,1.0
1.0,1.938800368024341,5.992910715705459,1.0
1.0,2.1914132829895134,7.481468136825305,1.0
1.0,4.037229592949398,4.872471429088943,1.0
1.0,2.6809407890528645,5.042994246292774,1.0
1.0,3.0298765769895937,4.286134500504013,1.0
1.0,4.414917854913851,6.537628278750344,1.0
1.0,3.342237978892271,6.653860458479623,1.0
1.0,1.9232908444216552,5.868314035643651,1.0
1.0,1.8853808596433799,4.627369996535126,1.0
1.0,2.3610896782031974,7.036970275686555,1.0
1.0,1.914575839235992,6.526651402259252,1.0
1.0,3.3766390875123906,5.381091392868973,1.0
1.0,3.4808202590758417,5.998324826232976,1.0
1.0,0.9331641675048825,6.74810473669944,1.0
1.0,3.7669892928268105,5.995165600227924,1.0
1.0,3.440951560492526,6.158242248809107,1.0
1.0,2.134992138735754,8.016604127939077,1.0
1.0,3.962474186968361,7.563214999424985,1.0
1.0,2.8768517099670885,4.600882972853913,1.0
1.0,0.31558310909812626,6.558665550314501,1.0
1.0,3.0111485781220546,6.797368273630479,1.0
1.0,5.4157511504375275,4.276536595687338,1.0
1.0,4.3957822213037865,7.8768395954189785,1.0
1.0,3.1633477958124803,3.977091006303049,1.0
1.0,2.3473535863968626,6.871392986711372,1.0
1.0,3.5185037836048094,4.554554072183447,1.0
1.0,3.776451759115602,5.504208773321971,1.0
1.0,1.5937140560808458,6.265172636786746,1.0
1.0,5.193971534854434,5.796255950022128,1.0
1.0,1.2451028283406633,7.347548577450722,1.0
1.0,2.883652628827915,5.755157227767862,1.0
1.0,4.382070158623493,6.78614476314133,1.0
1.0,2.689452422900312,5.390252192732102,1.0
1.0,3.524273070428352,6.421855186644845,1.0
1.0,1.9974395432295458,5.659933457557003,1.0
1.0,4.741819740934443,6.275031868787805,1.0
1.0,2.432394247667361,5.945086658845926,1.0
1.0,3.0900577816132935,4.589408219615478,1.0
1.0,1.7049480184243704,6.242704934680177,1.0
1.0,3.459326855637909,6.560380810141375,1.0
1.0,2.454583182200941,4.518294032817916,1.0
1.0,2.6138723729479,6.037672357705868,1.0
1.0,4.471650195105788,4.13002499505118,1.0
1.0,5.0682970095262405,5.805430034212177,1.0
1.0,1.011321993589962,4.772111064683337,1.0
1.0,4.2992472408325995,7.250179833570712,1.0
1.0,3.843794103554936,3.6129216778003777,1.0
1.0,2.9977542161907835,6.94845089336339,1.0
1.0,2.140793185986577,7.413391236874159,1.0
1.0,3.9128024059687223,5.565287078253274,1.0
1.0,3.7081510790687062,4.025159935438145,1.0
1.0,2.6901194942444273,6.92585336994879,1.0
1.0,2.4874072368215963,5.653114419212909,1.0
1.0,2.846121672048282,6.14209611515788,1.0
1.0,3.0275926037237793,4.910527221555664,1.0
1.0,2.4634016940671724,5.966379172867215,1.0
